"Customer_id","Date","Total"
147070,2014-04-18,39
204020,2015-04-04,58.5
173250,2014-01-31,65
192290,2013-12-31,78
194710,2014-03-08,130
47180,2012-10-04,39
63040,2008-10-22,130
52930,2007-11-30,19.5
88110,2008-11-22,19.5
136800,2015-06-18,19.5
157080,2015-07-04,32.5
66320,2016-03-27,65
262380,2016-12-28,13
88370,2016-12-30,26
47440,2010-12-19,32.5
14810,2006-12-28,65
10640,2012-07-26,19.5
940,2008-10-23,39
6870,2007-10-31,65
74060,2008-05-23,26
58830,2012-12-23,130
61900,2010-04-15,13
62720,2012-05-03,26
63070,2014-12-20,65
51470,2013-05-10,26
56550,2012-11-22,65
74870,2008-06-01,65
83320,2009-10-25,78
85150,2008-10-29,65
153040,2014-12-24,65
130370,2013-03-01,13
115770,2012-12-30,26
121420,2013-12-31,65
9630,2015-09-24,130
207710,2016-07-29,19.5
8930,2007-12-19,13
12060,2014-06-05,26
70260,2013-03-29,39
72100,2014-12-07,39
62840,2008-01-25,32.5
48530,2015-05-07,195
51480,2009-06-21,78
52070,2008-12-13,13
95970,2009-06-12,78
106250,2009-10-15,39
199860,2015-07-17,19.5
203710,2015-02-21,39
171380,2013-12-12,26
147480,2012-12-30,26
154350,2013-07-07,52
194420,2014-02-28,39
172230,2013-07-28,26
148170,2012-08-30,65
221460,2016-08-06,39
74010,2016-07-10,65
61030,2015-11-14,195
198130,2016-12-30,650
62310,2008-01-24,39
47790,2006-12-31,325
141220,2013-03-22,260
142100,2012-05-10,39
199260,2015-04-09,52
189790,2014-10-08,6.5
192950,2013-12-31,26
256680,2016-11-03,78
6690,2012-06-21,19.5
8590,2012-06-28,32.5
61210,2007-12-31,13
65110,2008-02-27,26
93950,2011-12-03,130
81480,2015-02-07,65
178550,2014-04-24,58.5
167490,2014-12-31,52
215280,2016-12-07,130
86120,2016-05-26,104
14510,2006-01-13,65
20040,2006-06-28,39
10120,2008-04-13,39
11130,2011-08-18,58.5
5780,2014-12-27,78
6180,2009-04-05,78
7710,2007-12-31,26
61600,2009-12-27,65
49390,2009-10-15,39
52670,2013-12-27,39
56720,2008-08-27,97.5
103600,2009-08-07,19.5
107330,2009-10-18,39
83120,2010-12-22,195
93310,2009-01-30,19.5
140910,2011-05-22,52
129030,2010-10-28,39
112960,2012-03-10,65
192000,2013-12-31,130
160980,2012-10-20,65
169860,2012-12-30,78
156820,2016-10-07,97.5
14450,2012-12-15,65
18900,2009-12-31,39
19700,2010-09-30,130
9900,2006-10-18,65
61650,2013-12-30,65
86050,2013-05-03,19.5
76970,2009-12-18,39
112110,2012-09-13,26
106550,2009-10-16,26
216700,2015-02-26,19.5
156320,2015-05-28,65
160510,2012-10-11,32.5
161700,2013-10-27,58.5
48620,2014-04-12,65
129980,2011-12-15,325
118550,2012-03-15,39
103430,2011-12-26,26
192710,2013-12-31,39
192940,2013-12-31,39
201210,2015-09-17,33.8
257670,2016-11-04,65
260850,2016-12-07,13
44570,2011-12-26,65
47050,2008-11-15,39
115790,2010-01-07,52
95430,2009-04-11,26
97750,2010-12-16,52
187340,2013-12-07,39
170830,2012-12-16,65
172400,2013-05-03,39
141980,2013-12-31,52
143820,2015-04-16,65
197440,2016-04-15,65
55770,2016-06-09,78
259700,2016-11-20,13
46860,2008-12-27,78
130880,2015-05-24,65
131450,2015-02-19,143
198790,2014-05-21,39
211570,2014-11-22,26
193340,2014-12-31,52
107860,2016-05-21,39
53820,2016-12-30,117
80730,2016-12-30,78
261740,2016-12-21,130
51570,2013-12-12,65
85540,2009-06-21,13
101110,2014-01-12,39
160410,2012-10-10,13
152260,2013-12-31,26
138650,2011-04-15,10.4
138980,2011-04-16,65
47090,2016-06-16,390
172400,2015-12-31,26
229000,2015-10-24,39
69840,2016-06-05,39
219160,2015-04-05,78
186350,2016-12-28,13
232340,2016-11-04,26
480,2012-11-08,58.5
135680,2016-12-29,13
9230,2014-04-23,39
11780,2006-10-18,26
78540,2009-04-05,39
72820,2008-05-14,13
180020,2013-08-31,19.5
165450,2013-12-31,97.5
169240,2012-12-30,26
198070,2016-12-02,65
201960,2016-12-14,390
261790,2016-12-22,26
11060,2010-12-01,39
63560,2009-02-04,26
25760,2007-12-31,65
46860,2013-11-23,45.5
83120,2011-03-31,65
69370,2012-12-27,130
129740,2014-04-03,39
195120,2014-03-23,13
183440,2014-10-26,260
163410,2012-11-14,39
221280,2016-06-16,130
52880,2015-12-16,52
16500,2012-04-28,104
18250,2014-03-01,130
103340,2009-08-02,52
134690,2013-12-31,19.5
129300,2010-10-28,65
215980,2015-02-11,97.5
186150,2015-04-15,39
191690,2013-12-31,39
192420,2013-12-31,78
164420,2013-07-05,26
164590,2012-11-18,39
220930,2015-04-30,65
175670,2014-12-07,19.5
187680,2013-12-09,130
194800,2014-03-15,26
16170,2009-12-31,39
91410,2011-11-24,39
102670,2010-12-19,32.5
148790,2012-09-20,26
135400,2012-10-04,65
218720,2015-04-03,78
252230,2016-10-16,32.5
15210,2010-09-30,26
49060,2013-12-12,78
51490,2008-10-02,39
54690,2008-04-17,78
47030,2009-04-19,39
93250,2009-01-28,13
106880,2009-10-17,19.5
112080,2013-12-31,130
232680,2016-12-18,195
13880,2011-12-24,468
9330,2015-06-11,13
6850,2014-04-24,39
55280,2007-12-13,26
47410,2014-12-27,39
93850,2009-03-13,39
73030,2012-08-16,39
155360,2012-05-10,39
133840,2013-07-07,156
192040,2015-12-30,65
146530,2012-12-06,65
150830,2014-12-31,78
140600,2014-07-11,1950
143890,2011-07-15,32.5
129970,2013-10-11,39
227620,2015-10-31,78
214610,2014-12-31,65
173510,2013-05-24,13
174720,2014-06-07,26
182240,2015-05-13,91
195310,2014-03-29,26
248760,2016-07-30,65
187250,2016-12-28,39
53030,2008-07-24,13
76820,2013-05-10,97.5
81920,2008-12-18,39
159160,2013-03-08,58.5
251630,2016-10-08,65
72250,2016-06-25,39
8680,2006-07-13,65
280,2011-05-07,26
60230,2009-12-31,39
60970,2013-12-31,130
89320,2008-12-04,78
77910,2008-07-10,39
115630,2009-12-31,39
106650,2010-11-27,19.5
108570,2011-07-02,19.5
109400,2011-12-08,6.5
212180,2014-12-04,19.5
177470,2015-06-28,1300
192390,2014-12-31,32.5
197830,2014-10-08,26
143030,2016-12-29,130
233130,2015-12-24,19.5
17700,2013-11-29,39
11210,2006-09-30,104
59150,2014-05-22,39
60670,2010-01-07,65
65630,2012-05-31,45.5
89520,2010-10-28,130
75670,2012-05-10,26
68740,2011-04-23,13
108150,2013-03-03,195
99200,2010-06-03,39
73850,2012-12-30,19.5
98680,2009-05-23,52
102230,2010-04-10,39
222160,2015-05-24,39
259280,2016-11-16,13
149980,2016-09-21,130
95350,2016-09-28,227.5
190580,2016-07-02,97.5
214590,2015-12-31,39
85340,2016-03-13,26
26800,2016-03-13,78
214220,2016-12-30,26
58220,2007-12-31,19.5
61520,2010-12-31,39
87310,2008-11-20,52
64620,2008-02-13,13
137640,2012-10-20,39
228810,2015-11-08,130
101790,2015-11-07,91
204140,2014-10-16,13
81950,2016-11-17,650
174860,2016-03-17,39
12660,2013-12-30,65
29480,2009-12-31,78
87350,2008-11-20,32.5
82980,2008-09-20,39
84150,2011-05-26,19.5
71850,2010-12-23,26
121160,2014-10-31,13
103890,2014-06-07,39
108930,2009-10-30,39
143320,2011-07-07,32.5
143380,2011-07-07,39
193390,2014-01-31,102.7
203200,2016-12-16,39
250440,2016-09-16,130
202620,2015-12-24,26
18740,2009-04-19,39
81210,2008-08-27,26
68480,2013-03-08,52
78610,2008-07-19,65
65940,2011-03-12,65
68640,2008-12-18,130
118550,2010-04-08,13
142570,2011-06-25,32.5
131870,2014-11-26,39
200100,2015-09-24,19.5
204740,2014-12-04,130
206310,2014-10-23,78
176080,2013-06-29,1300
155330,2012-11-24,26
156090,2014-12-26,84.5
84790,2016-12-30,52
51300,2007-11-21,19.5
68190,2011-03-26,260
69810,2010-12-31,78
109370,2014-05-15,19.5
147500,2011-09-24,52
209510,2015-03-29,39
214530,2014-12-31,39
172850,2013-05-10,58.5
191380,2015-12-31,65
235880,2016-03-04,19.5
6490,2010-12-11,39
62640,2008-01-25,39
62700,2012-04-06,195
48910,2010-10-30,13
40750,2007-05-06,39
47410,2012-12-29,39
89030,2010-10-14,26
89490,2008-12-06,78
101000,2014-04-11,39
141430,2012-06-02,2600
228930,2015-10-24,33.8
183260,2014-07-10,39
185700,2013-12-01,19.5
158250,2016-03-30,39
14100,2015-12-31,650
11130,2009-08-16,52
5330,2014-08-17,390
53650,2010-06-13,39
80220,2015-02-07,195
80140,2008-08-15,65
94800,2014-10-30,39
97930,2009-05-09,26
152310,2011-12-31,39
180920,2013-09-15,39
256080,2016-11-02,32.5
125500,2016-12-18,78
10630,2008-01-31,19.5
8620,2010-12-23,65
34080,2007-11-14,39
44490,2012-12-16,130
14590,2014-12-31,162.5
61350,2009-12-31,130
94270,2009-03-27,39
95830,2012-04-19,32.5
141260,2011-06-03,32.5
112950,2009-12-18,39
168920,2014-12-31,91
44680,2015-11-29,39
202460,2014-08-21,39
234760,2016-12-30,19.5
254660,2016-10-30,19.5
253650,2016-10-28,78
10080,2012-05-10,39
1050,2007-11-22,130
29040,2010-08-12,39
19520,2006-06-09,65
89370,2011-09-22,39
88480,2014-12-27,78
147930,2012-06-21,65
148150,2011-10-13,13
208180,2014-10-25,39
210860,2015-06-11,39
189420,2013-12-21,13
135880,2016-03-19,39
207940,2016-02-05,130
15870,2015-11-18,39
260740,2016-12-07,130
6750,2010-04-18,39
48580,2010-06-03,78
66850,2012-12-06,39
11610,2008-05-02,78
1050,2011-01-27,130
49130,2007-06-02,39
49250,2007-06-09,39
15230,2008-11-13,39
69290,2008-11-13,13
109710,2010-10-09,39
137320,2011-03-10,19.5
98180,2016-06-15,78
73040,2015-12-22,104
169910,2015-12-31,19.5
94430,2016-12-10,65
248130,2016-07-27,45.5
223470,2016-09-04,13
9630,2011-07-07,130
93230,2009-01-28,19.5
69340,2014-12-31,39
69810,2011-12-26,78
60850,2008-12-26,260
114090,2009-12-24,65
118770,2010-04-08,1300
121200,2012-10-04,169
105250,2009-09-18,52
107860,2010-11-04,32.5
224790,2015-07-19,39
193860,2014-02-14,26
159830,2012-09-22,39
166340,2012-11-29,78
168740,2014-12-31,39
223980,2016-12-23,65
76620,2010-11-20,52
73560,2009-05-15,65
95300,2009-04-11,52
97280,2015-04-30,39
136020,2012-04-26,65
189090,2015-05-07,39
165460,2013-11-23,39
166310,2015-05-13,39
116870,2016-01-23,52
205010,2014-10-18,39
220320,2015-04-18,130
109370,2016-11-04,19.5
116890,2016-09-07,39
213060,2016-05-11,13
9360,2012-03-22,19.5
47740,2014-11-30,13
11880,2006-09-14,130
13500,2009-04-19,78
89800,2011-10-15,65
81920,2012-09-13,39
71200,2008-05-01,39
57570,2009-07-17,13
122780,2010-06-17,26
124430,2010-07-17,13
103560,2009-08-07,52
109380,2009-11-05,52
160290,2014-06-07,26
144640,2012-09-20,26
70900,2015-11-14,65
11370,2009-04-18,104
55680,2009-12-31,39
20650,2011-03-12,78
79250,2010-04-10,39
64770,2008-02-16,39
104350,2015-08-16,39
106590,2010-11-18,26
112430,2009-12-11,52
93270,2013-12-20,78
131060,2011-09-15,39
179400,2013-08-23,26
234210,2015-12-31,58.5
168000,2015-12-31,39
211160,2014-11-20,13
47030,2008-04-24,39
76930,2008-07-03,19.5
96780,2011-06-25,39
87890,2008-11-22,32.5
88920,2008-11-29,39
136800,2011-02-24,19.5
141140,2011-05-28,26
119430,2015-01-04,6.5
147900,2012-12-19,39
206400,2014-10-23,39
251490,2016-10-07,26
208410,2015-10-15,39
173630,2015-11-19,39
191950,2015-12-27,130
48810,2016-03-31,97.5
9890,2011-09-15,65
75360,2014-10-30,19.5
57800,2007-12-29,130
108920,2009-10-30,52
89650,2010-12-31,130
90330,2009-12-31,65
153090,2012-01-26,52
257370,2016-11-04,26
112890,2016-03-30,39
43780,2013-06-16,65
15310,2008-04-17,39
9300,2011-05-14,39
11640,2011-02-19,39
2690,2008-12-11,195
68760,2008-04-12,45.5
58300,2009-12-11,19.5
63210,2012-06-09,65
113100,2015-05-02,39
101680,2013-09-07,10.4
146830,2011-09-15,26
200170,2014-06-05,78
133670,2016-12-29,39
199270,2016-09-14,78
4980,2009-12-31,130
56780,2007-12-23,19.5
57320,2010-09-30,65
121110,2013-12-30,143
107220,2009-10-18,26
95520,2011-10-22,19.5
135620,2012-07-12,65
86600,2015-10-03,39
116310,2014-01-19,39
118190,2010-03-18,26
119060,2010-04-15,13
207290,2014-10-24,19.5
218180,2015-03-28,39
225580,2015-08-16,52
178380,2014-01-19,39
188040,2013-12-12,26
153040,2014-01-19,52
61570,2016-11-17,19.5
182470,2016-11-30,39
211060,2016-12-16,104
66070,2010-12-19,52
60140,2010-04-24,39
55450,2010-01-07,39
108480,2009-10-25,39
98610,2009-05-23,13
85950,2010-05-06,39
138980,2013-12-27,195
140420,2013-01-26,39
145450,2012-03-17,130
200940,2014-06-20,19.5
262370,2016-12-28,39
15160,2015-02-07,39
9900,2007-12-31,130
2370,2007-11-25,97.5
72300,2008-05-10,39
53370,2009-04-26,39
103270,2009-08-02,26
199460,2015-05-15,19.5
188740,2013-12-20,32.5
77480,2008-07-06,65
82110,2008-09-10,52
71350,2014-04-24,52
59870,2007-12-31,39
56960,2011-07-15,52
104280,2009-08-23,13
111390,2011-03-17,78
202390,2015-04-22,78
260530,2016-12-03,26
168100,2016-12-16,26
110210,2016-10-27,325
4470,2013-03-01,39
23820,2008-09-10,39
48910,2013-12-07,26
123270,2010-06-26,39
121110,2012-10-04,104
104280,2011-05-28,19.5
206300,2014-10-23,26
213010,2014-12-20,39
219710,2015-04-12,39
177730,2014-12-31,130
147780,2012-10-13,130
227120,2015-10-24,19.5
256070,2016-11-02,52
233860,2016-12-30,39
18640,2011-10-13,260
19340,2010-11-18,52
9720,2009-07-10,39
64600,2013-11-29,19.5
33790,2009-12-19,169
41680,2007-11-23,65
94560,2015-02-21,65
74420,2012-03-15,39
64600,2015-10-22,19.5
185180,2015-11-28,78
200020,2014-06-04,292.5
196680,2014-05-07,39
19430,2016-11-11,39
229470,2016-12-07,78
47240,2007-12-09,52
11550,2009-06-21,39
12250,2013-09-15,247
4710,2008-06-12,130
66920,2012-09-06,39
74610,2009-12-31,19.5
62200,2013-07-25,65
63150,2008-01-27,26
96890,2009-04-25,39
97800,2009-05-02,65
220710,2015-04-23,130
183780,2013-11-18,39
185360,2013-11-29,78
189340,2013-12-21,39
144960,2015-03-07,39
146180,2011-09-01,58.5
199680,2016-10-07,39
185390,2015-12-24,39
139330,2015-10-21,26
178220,2016-06-05,39
254510,2016-10-29,39
47320,2016-11-04,650
257420,2016-11-04,13
15360,2009-06-04,39
18110,2006-04-26,26
7760,2008-10-02,39
52200,2007-11-24,13
123840,2010-07-04,39
117760,2010-10-21,65
120260,2010-05-06,19.5
109520,2009-11-08,52
110100,2009-11-13,26
94890,2011-05-28,26
151910,2014-12-31,195
53220,2016-03-30,26
89560,2016-12-28,39
15330,2013-01-24,208
13130,2012-12-22,39
7550,2009-10-16,13
56840,2007-12-23,26
62010,2010-10-14,39
52630,2010-05-27,78
118550,2012-06-30,39
95970,2012-04-21,130
181340,2013-09-21,260
189270,2014-12-14,39
167850,2014-12-04,104
168730,2012-12-27,39
173690,2013-05-31,65
150680,2011-12-15,39
232800,2015-11-14,130
216240,2015-02-14,39
49080,2016-12-22,65
57440,2008-10-02,1300
60850,2010-01-09,260
26310,2011-03-31,130
29440,2009-05-16,65
17240,2006-10-14,19.5
114830,2009-12-31,52
95100,2014-09-25,52
95190,2010-10-30,65
168700,2014-06-27,97.5
69640,2015-10-31,195
167730,2015-12-09,39
1940,2007-11-08,39
49410,2008-11-08,39
26130,2015-03-29,39
55170,2007-12-13,19.5
57390,2014-10-02,26
82240,2008-09-10,52
69790,2014-07-18,58.5
71490,2013-12-20,65
99830,2009-06-18,78
169650,2012-12-30,39
144290,2013-11-18,45.5
224580,2016-06-03,39
196960,2014-10-02,39
207820,2014-10-25,39
179980,2013-08-31,58.5
5780,2010-12-12,65
7490,2013-03-08,130
59740,2007-12-31,65
52530,2011-03-12,78
89790,2008-12-11,130
81040,2008-08-23,52
134180,2012-12-21,195
147920,2011-10-06,26
152720,2012-01-20,65
250140,2016-09-07,39
181500,2015-09-24,39
258910,2016-11-12,130
14650,2012-08-25,97.5
16520,2008-12-20,39
10950,2006-01-16,13
61620,2008-12-30,15.6
108200,2010-03-26,39
137950,2011-12-31,39
142260,2011-06-19,52
122360,2014-06-05,52
158120,2012-07-22,26
215740,2014-12-31,58.5
218880,2015-04-04,26
171430,2016-08-03,52
17690,2011-12-08,130
77860,2008-07-10,26
61020,2007-12-31,26
96750,2009-04-24,26
125240,2011-12-03,130
131640,2012-12-19,65
177000,2013-11-18,39
146680,2011-09-15,13
155350,2014-07-10,65
8060,2006-10-14,39
51640,2007-11-22,65
52560,2007-11-29,26
20540,2010-08-14,78
13760,2009-11-13,260
19300,2006-05-24,19.5
19600,2006-06-09,39
19980,2006-06-25,26
21770,2010-01-07,195
32050,2010-10-28,104
34090,2009-10-16,26
34750,2007-12-31,39
41320,2007-12-31,39
48070,2007-03-23,19.5
51770,2007-11-22,130
56300,2007-12-19,19.5
57390,2015-07-11,26
58080,2013-05-24,78
58130,2008-11-20,39
60430,2010-04-18,78
4000,2011-10-13,26
7820,2008-11-06,39
9790,2013-07-07,39
9930,2011-03-17,39
11370,2013-03-22,130
11830,2013-05-19,45.5
12880,2010-12-22,52
12910,2013-11-16,104
13410,2011-06-17,78
13790,2006-12-27,325
13900,2013-12-31,78
14680,2006-12-31,32.5
114920,2011-12-31,130
114970,2010-12-23,130
121370,2010-05-29,19.5
122400,2013-12-31,162.5
123780,2013-07-05,130
127900,2010-10-09,52
128300,2010-10-16,26
130240,2010-11-06,39
133360,2013-07-25,65
134610,2010-12-31,39
135580,2011-01-20,39
135630,2011-01-20,130
89100,2008-11-29,78
89120,2008-11-29,78
90840,2008-12-26,32.5
95580,2012-12-30,39
96450,2010-12-29,26
96660,2009-06-12,26
97000,2009-04-25,39
101090,2013-09-20,52
104030,2011-12-31,520
106130,2011-04-21,39
107030,2011-11-19,65
107960,2009-10-23,39
108600,2013-05-05,65
110310,2014-01-19,195
110580,2010-12-09,39
110630,2009-11-20,13
61500,2007-12-31,26
62190,2010-04-09,39
64730,2008-11-13,130
66410,2008-10-09,78
73320,2009-12-27,52
74550,2008-05-31,52
78360,2008-07-19,39
78420,2008-07-19,52
79160,2012-03-10,26
83790,2011-10-20,52
83920,2008-10-09,98.8
227630,2015-11-01,130
158040,2015-11-15,390
203040,2015-12-09,78
232590,2015-12-19,13
232650,2015-12-20,65
166390,2015-12-30,26
190990,2015-12-31,130
18280,2015-12-31,32.5
232340,2016-02-05,26
226600,2016-01-27,39
184550,2016-02-17,39
236300,2016-03-16,32.5
204420,2016-03-16,78
80380,2016-04-03,52
202710,2016-07-27,65
248700,2016-07-29,65
177560,2014-12-20,26
178970,2015-06-13,26
181780,2013-09-28,520
184670,2014-02-10,39
186060,2013-12-01,6.5
202480,2014-08-22,39
209140,2014-10-30,78
209220,2014-10-30,65
212790,2014-12-14,130
96170,2015-10-21,39
110200,2015-10-22,65
141200,2011-05-28,39
141650,2012-07-07,65
142400,2011-06-23,26
146310,2014-06-05,65
146530,2014-12-04,117
147120,2014-10-08,19.5
149210,2014-11-22,26
155290,2012-05-05,78
156490,2012-06-21,39
158870,2012-08-11,13
160610,2013-12-31,65
168530,2014-12-04,26
210660,2015-11-29,78
190650,2014-12-11,195
176450,2015-07-11,39
81710,2016-11-30,130
41280,2013-12-31,39
84280,2010-07-16,26
66350,2009-10-16,26
70710,2008-04-26,52
55580,2011-04-21,39
104950,2011-08-27,19.5
95260,2010-04-15,32.5
170260,2012-12-30,39
171130,2013-03-01,130
134860,2010-12-31,19.5
12230,2014-11-30,52
67670,2012-03-17,130
73740,2008-05-21,52
61980,2008-12-30,39
65340,2008-07-24,130
111430,2009-11-26,19.5
160430,2012-10-11,312
250600,2016-09-20,65
194600,2016-10-12,65
251730,2016-10-13,78
254200,2016-10-29,19.5
212190,2016-11-24,65
246750,2016-11-27,130
112100,2016-11-30,39
204050,2016-12-28,39
154130,2012-03-01,39
122440,2015-12-30,130
259900,2016-11-24,39
169520,2016-12-16,52
16120,2013-05-03,39
2380,2006-01-14,39
3260,2008-07-24,39
82620,2008-09-18,65
83460,2013-03-08,26
57330,2011-04-09,19.5
125240,2012-11-08,162.5
106170,2011-03-24,39
14570,2015-11-25,182
201050,2015-09-17,39
110350,2015-09-19,32.5
181380,2013-09-21,260
191600,2013-12-31,39
248850,2016-08-03,65
48460,2013-07-07,39
48740,2008-12-30,39
54170,2009-07-10,780
47520,2006-12-29,39
15010,2009-04-11,78
68160,2008-04-06,32.5
73430,2011-12-26,39
62840,2011-12-26,130
98160,2012-06-28,104
218620,2015-12-24,65
213970,2014-12-31,65
80590,2016-05-11,91
47090,2011-12-26,130
9300,2009-09-25,39
207090,2016-01-23,39
119720,2010-04-24,52
121910,2010-06-03,39
95490,2011-10-27,91
157560,2012-07-07,26
163250,2012-11-14,39
99490,2015-11-25,130
199520,2014-09-25,162.5
202650,2014-08-29,39
203390,2014-09-27,26
233880,2014-12-31,104
8530,2009-07-19,16.9
168080,2013-12-21,39
184890,2016-02-05,78
213540,2014-12-26,39
183780,2015-06-06,26
15230,2011-04-28,39
10330,2015-06-04,198.9
6850,2006-10-18,19.5
68710,2008-04-12,45.5
72160,2008-05-10,39
59530,2013-03-15,26
49640,2010-09-23,39
54330,2008-04-12,39
111460,2009-11-26,130
95790,2010-04-23,39
97110,2011-10-20,260
138750,2012-07-22,39
104060,2015-09-26,117
198820,2014-05-21,65
15460,2006-04-20,19.5
17970,2011-11-17,104
20170,2014-08-28,221
81260,2013-10-27,26
81630,2008-10-09,39
54760,2010-09-23,39
56210,2008-12-06,130
121580,2010-05-30,65
106460,2010-06-19,39
82280,2008-09-11,32.5
68220,2013-03-22,91
70510,2010-12-16,65
62720,2014-12-31,19.5
115540,2011-04-23,26
89270,2010-10-28,130
124880,2011-04-16,39
130480,2012-12-22,117
133740,2011-12-31,28.6
172390,2015-10-22,325
208460,2014-10-25,130
13290,2014-10-23,65
77640,2009-07-17,78
78480,2013-03-10,130
64990,2008-02-16,39
65710,2008-03-15,13
71270,2008-05-02,32.5
116310,2013-08-11,26
89950,2008-12-13,39
90920,2009-07-19,390
134350,2011-12-28,130
172270,2013-04-27,19.5
234120,2016-12-30,78
259240,2016-11-13,58.5
230920,2016-11-17,39
47530,2011-12-15,26
14720,2006-01-20,39
62930,2008-04-19,39
105370,2011-10-22,26
86340,2009-08-30,39
88580,2014-12-27,58.5
146450,2013-12-12,84.5
153100,2012-01-28,130
141280,2011-06-03,52
128740,2010-10-23,52
203310,2015-10-13,65
81040,2011-07-15,52
99030,2009-05-30,26
162140,2014-12-04,39
162380,2014-07-24,130
148280,2011-10-15,39
47540,2015-12-23,130
58940,2015-12-31,19.5
231630,2015-12-02,39
197380,2014-05-15,78
198560,2015-06-04,52
203230,2015-06-04,195
183870,2013-11-18,52
219200,2016-12-25,195
15810,2006-04-21,19.5
67340,2008-03-28,65
102910,2013-03-01,13
156110,2012-06-07,65
123480,2011-12-31,520
246530,2016-05-18,3250
46240,2006-12-17,130
81300,2008-08-27,26
85110,2008-10-29,26
62190,2011-04-23,39
52990,2011-12-15,65
115300,2011-10-15,26
94080,2014-09-20,78
155610,2014-02-28,1300
202840,2014-09-04,130
232080,2016-11-04,29.9
214980,2016-12-07,39
185370,2016-12-22,26
236640,2016-03-24,65
77940,2016-05-19,65
14210,2016-12-29,65
112440,2016-12-30,97.5
12230,2012-11-30,39
7940,2011-12-31,26
73130,2012-01-12,78
98850,2009-05-25,78
93470,2013-02-09,65
147100,2011-09-17,26
122840,2013-12-23,39
133740,2013-12-31,32.5
121450,2012-03-17,130
205360,2014-10-19,39
159950,2015-03-26,195
259910,2016-11-24,39
46530,2016-07-02,78
248240,2016-07-16,39
10720,2008-12-30,39
7490,2013-07-25,65
63630,2008-12-11,78
54930,2013-03-15,13
106360,2011-10-29,26
100860,2011-12-26,104
117740,2010-09-30,26
25920,2015-12-09,39
157530,2012-07-07,39
173270,2015-05-23,26
21510,2012-04-12,39
76130,2010-07-17,975
66850,2011-09-17,39
59570,2012-11-18,32.5
111010,2011-12-01,65
96960,2013-03-08,39
86190,2008-11-08,65
168110,2012-12-22,39
150170,2011-12-07,26
123330,2012-12-22,39
70420,2016-02-11,65
174300,2015-11-22,13
177450,2014-12-31,195
139630,2016-11-02,26
125500,2016-12-16,78
208670,2016-10-16,39
2640,2016-07-06,39
41290,2007-10-31,65
108830,2010-04-17,26
102540,2009-12-31,52
85130,2008-10-29,52
140570,2012-04-19,19.5
131410,2011-03-31,78
161980,2015-02-07,65
166860,2012-12-01,52
253950,2016-10-29,39
34870,2012-03-17,39
36150,2007-12-31,130
43390,2008-12-27,39
15060,2006-11-23,13
101530,2011-06-16,39
142690,2011-06-25,52
229140,2015-10-28,78
214700,2015-12-09,650
212840,2014-12-17,130
20450,2006-08-19,39
41590,2009-10-15,130
14430,2010-12-23,52
18500,2006-05-05,39
9520,2006-10-25,39
69570,2008-04-19,32.5
61250,2014-12-29,26
102390,2009-07-24,13
94080,2010-04-24,26
81150,2009-05-29,39
107180,2014-12-14,208
191790,2015-02-19,39
158380,2012-07-28,39
172680,2013-05-05,13
233530,2015-12-30,26
143040,2011-07-02,26
129980,2010-11-04,195
113670,2014-12-20,32.5
162280,2013-11-02,130
11480,2016-11-06,650
261980,2016-12-23,130
25250,2015-12-27,91
7100,2006-11-25,65
8060,2014-05-02,39
104730,2010-12-16,39
108360,2013-12-12,130
82430,2008-09-13,52
145620,2011-08-18,39
215050,2014-12-31,65
217540,2016-05-27,26
176270,2016-10-28,104
83620,2016-12-16,39
10780,2013-09-28,260
67630,2008-03-29,65
72100,2013-09-20,45.5
74380,2008-05-30,39
61890,2008-05-14,39
48910,2013-02-23,26
88480,2008-11-27,78
91970,2012-12-30,13
107110,2016-11-06,78
259890,2016-11-24,32.5
260480,2016-12-01,39
175400,2016-03-19,39
211540,2015-12-02,52
46850,2015-12-27,39
234280,2015-12-31,78
15180,2009-11-13,195
13060,2007-11-14,41.6
66770,2010-05-30,13
100660,2013-12-31,65
135910,2011-02-03,195
144030,2011-07-15,65
128930,2010-10-28,97.5
133680,2014-12-20,84.5
201800,2014-07-19,32.5
144110,2011-07-15,32.5
120050,2010-05-02,26
170460,2013-01-24,65
150330,2013-02-09,130
258180,2016-11-06,39
259290,2016-11-16,65
11110,2008-11-13,39
2800,2007-11-14,65
69710,2008-04-19,19.5
112290,2011-12-31,195
119160,2010-04-17,65
227360,2015-10-25,39
199260,2014-05-24,39
209950,2015-08-13,39
157950,2012-12-06,39
190550,2016-11-06,65
259500,2016-11-17,78
232050,2015-12-10,260
108730,2015-12-16,65
16120,2011-07-02,52
16290,2006-04-22,130
12670,2014-05-09,520
4790,2011-03-24,104
64610,2013-03-29,65
114260,2010-12-04,26
178220,2015-03-19,65
162330,2013-09-07,78
169120,2012-12-30,52
59410,2016-12-18,26
219860,2016-03-20,39
71550,2014-12-04,32.5
53070,2011-03-10,65
111550,2009-11-27,39
76250,2010-05-09,39
78550,2015-07-09,65
66720,2010-04-22,39
69320,2008-04-18,10.4
69670,2008-11-08,39
65000,2010-12-04,26
52080,2011-03-17,65
37470,2012-04-12,26
96860,2012-03-17,39
102360,2009-07-23,130
83700,2011-03-12,130
134800,2011-12-17,130
130980,2014-10-04,52
199570,2015-04-16,26
223080,2015-06-11,39
191370,2013-12-31,78
160280,2012-10-06,39
101890,2016-10-05,65
